seed,f1_orbit_tied,f1_projection,f1_free
19,0.7460815047021944,0.7460815047021944,0.7538940809968848
19,0.5691056910569106,0.5691056910569106,0.5806451612903227
19,0.5758928571428571,0.5758928571428571,0.6
19,0.42657342657342656,0.41958041958041953,0.4166666666666667
19,0.7074829931972789,0.7074829931972789,0.7162162162162161
19,0.5013623978201636,0.5013623978201636,0.4986449864498645
19,0.5777777777777777,0.5777777777777777,0.5416666666666666
19,0.4698795180722891,0.4698795180722891,0.4685714285714285
19,0.4315352697095436,0.48962655601659755,0.4773662551440329
19,0.8732394366197184,0.8732394366197184,0.8671328671328672
19,0.6121495327102803,0.6121495327102803,0.6093023255813954
19,0.56657223796034,0.3399433427762039,0.3380281690140845
19,0.5566037735849056,0.5566037735849056,0.5514018691588786
19,0.5048543689320388,0.5048543689320388,0.5192307692307692
19,0.4404332129963899,0.4404332129963899,0.4372759856630825
19,0.8078431372549021,0.8078431372549021,0.801556420233463
19,0.7218934911242604,0.7218934911242604,0.6853932584269663
19,0.5198019801980198,0.7772277227722773,0.768472906403941
19,0.6466165413533834,0.6466165413533834,0.6619718309859155
19,0.5892116182572613,0.5892116182572613,0.5843621399176955
19,0.7537091988130564,0.7537091988130564,0.7610619469026549
19,0.5760869565217391,0.6358695652173912,0.6054054054054053
19,0.33121019108280253,0.33121019108280253,0.32911392405063294
19,0.44375,0.44375,0.45341614906832295
19,0.7959866220735786,0.7959866220735786,0.7906976744186047
19,0.3004694835680751,0.3004694835680751,0.29767441860465116
19,0.5303514376996805,0.5303514376996805,0.526984126984127
19,0.24358974358974356,0.16969696969696968,0.1818181818181818
19,0.8409090909090908,0.8409090909090908,0.8648648648648649
19,0.4678111587982833,0.4678111587982833,0.4658119658119658
19,0.553014553014553,0.553014553014553,0.5590062111801242
19,0.5694444444444444,0.5694444444444444,0.6143790849673203
19,0.460122699386503,0.460122699386503,0.4695121951219512
19,0.5294117647058824,0.5294117647058824,0.526829268292683
19,0.4281345565749236,0.3547400611620795,0.364741641337386
19,0.5893719806763285,0.47342995169082125,0.47846889952153115
19,0.4355555555555556,0.3555555555555555,0.36123348017621143
19,0.5522388059701493,0.5522388059701493,0.5174825174825175
19,0.8405797101449275,0.8405797101449275,0.8472622478386168
19,0.6323024054982816,0.6323024054982816,0.6279863481228669
19,0.2057142857142857,0.2057142857142857,0.2159090909090909
19,0.28346456692913385,0.28346456692913385,0.2819843342036553
19,0.7322654462242563,0.7322654462242563,0.7289293849658314
19,0.45108695652173914,0.6684782608695653,0.6756756756756757
19,0.44086021505376344,0.44086021505376344,0.44919786096256686
19,0.6189111747851003,0.6189111747851003,0.6153846153846153
19,0.2737819025522042,0.35266821345707655,0.33256351039260973
19,0.45806451612903226,0.45806451612903226,0.4551282051282051
19,0.8,0.8,0.7597765363128492
19,0.4452054794520548,0.4452054794520548,0.47619047619047616
19,0.6547619047619048,0.6547619047619048,0.7231638418079096
19,0.3814432989690722,0.5051546391752578,0.5204081632653061
19,0.36538461538461536,0.36538461538461536,0.37579617834394907
19,0.416289592760181,0.3846153846153846,0.38288288288288286
19,0.5756457564575646,0.5756457564575646,0.5787545787545787
19,0.38961038961038963,0.38961038961038963,0.39655172413793105
19,0.6861313868613139,0.489051094890511,0.49275362318840576
